date,customer_id,product_id,product_name,category,region,channel,units_sold,unit_price,discount,cost,customer_age,customer_tenure_months,num_complaints,last_purchase_days_ago,churned,stock_on_hand,reorder_point,sales_amount,profit
2024-04-02,1048,2017,Phone,Sports,West,Retail,22,422.66,0.24,14.63,29,36,0,169,0,9,96,7066.88,6745.02
2024-04-03,1061,2060,Laptop,Electronics,Central,Wholesale,19,122.7,0.27,25.45,36,41,4,206,1,143,48,1701.85,1218.3
2024-04-04,1337,2087,Chair,Electronics,East,Wholesale,35,12.8,0.17,80.98,49,2,0,357,0,430,54,371.84,-2462.46
2024-04-05,1026,2088,TV,Sports,East,Online,12,329.15,0.29,165.45,28,57,0,9,1,298,64,2804.36,818.96
2024-04-06,1292,2045,Shoe,Electronics,South,Retail,5,109.21,0.3,223.17,55,60,4,346,1,151,93,382.23,-733.62
2024-04-07,1257,2083,Desk,Clothing,Central,Online,10,446.16,0.03,183.48,50,20,4,304,0,486,48,4327.75,2492.95
2024-04-08,1008,2069,Laptop,Electronics,East,Wholesale,41,430.93,0.25,120.68,19,22,3,115,0,135,89,13251.1,8303.22
2024-04-09,1113,2032,TV,Furniture,East,Online,33,47.6,0.15,39.91,32,4,4,152,1,74,22,1335.18,18.15
2024-04-10,1355,2044,Chair,Electronics,South,Wholesale,13,62.13,0.12,235.33,53,56,3,87,0,360,76,710.77,-2348.52
2024-04-11,1253,2065,Desk,Furniture,West,Retail,35,252.63,0.18,112.32,22,58,1,95,0,25,85,7250.48,3319.28
2024-04-12,1180,2087,Laptop,Electronics,East,Online,32,308.52,0.02,222.14,32,65,1,231,0,6,41,9675.19,2566.71
2024-04-13,1207,2008,Shirt,Electronics,North,Wholesale,11,144.71,0.15,156.33,60,58,4,186,1,78,46,1353.04,-366.59
2024-04-14,1303,2077,TV,Sports,North,Wholesale,48,361.23,0.26,222.91,27,30,0,114,0,14,41,12830.89,2131.21
2024-04-15,1127,2072,Desk,Clothing,West,Wholesale,38,301.51,0.06,272.65,34,19,2,274,0,431,93,10769.94,409.24
2024-04-16,1056,2087,Laptop,Clothing,Central,Wholesale,24,169.16,0.13,276.7,51,62,0,29,0,386,68,3532.06,-3108.74
2024-04-17,1214,2043,TV,Food,South,Online,35,22.43,0.28,162.86,69,68,4,203,0,399,43,565.24,-5134.86
2024-04-18,1014,2001,Chair,Sports,North,Wholesale,19,377.57,0.13,155.89,41,44,3,2,0,206,46,6241.23,3279.32
2024-04-19,1474,2051,Laptop,Sports,North,Online,6,115.23,0.11,83.38,27,61,0,78,0,88,55,615.33,115.05
2024-04-20,1028,2024,Laptop,Clothing,West,Wholesale,40,418.89,0.13,281.06,69,21,1,324,1,96,36,14577.37,3334.97
2024-04-21,1471,2099,Laptop,Sports,Central,Online,45,215.94,0.16,140.09,47,10,4,231,1,397,75,8162.53,1858.48
2024-04-22,1078,2024,Rice,Clothing,Central,Online,44,292.77,0.19,42.64,20,30,0,98,1,215,29,10434.32,8558.16
2024-04-23,1216,2017,Shirt,Sports,West,Wholesale,42,437.74,0.24,132.65,68,24,0,117,0,458,73,13972.66,8401.36
2024-04-24,1386,2005,Chair,Electronics,North,Wholesale,35,433.18,0.14,42.48,54,48,3,110,0,258,93,13038.72,11551.92
2024-04-25,1365,2020,Desk,Clothing,South,Wholesale,4,192.04,0.25,153.25,20,55,3,167,0,328,93,576.12,-36.88
2024-04-26,1154,2021,Rice,Clothing,North,Wholesale,33,112.36,0.16,170.58,57,52,3,297,0,453,57,3114.62,-2514.52
2024-04-27,1014,2058,Dumbbell,Furniture,Central,Retail,13,389.82,0.1,104.64,22,38,2,337,0,286,23,4560.89,3200.57
2024-04-28,1187,2031,Rice,Sports,North,Wholesale,36,222.21,0.2,26.14,45,67,4,87,0,374,69,6399.65,5458.61
2024-04-29,1312,2011,Shoe,Sports,South,Wholesale,43,104.1,0.22,283.33,61,8,4,22,0,463,80,3491.51,-8691.68
2024-04-30,1371,2052,Shoe,Clothing,East,Wholesale,19,453.17,0.17,233.14,31,29,1,210,0,74,40,7146.49,2716.83
2024-05-01,1007,2015,Laptop,Electronics,North,Online,43,107.07,0.02,252.47,56,10,1,305,1,241,55,4511.93,-6344.28
2024-05-02,1003,2083,Rice,Electronics,West,Wholesale,12,22.65,0.05,113.23,28,69,4,272,0,16,65,258.21,-1100.55
2024-05-03,1111,2007,Dumbbell,Electronics,East,Online,11,19.94,0.09,229.45,25,68,0,324,1,176,90,199.6,-2324.35
2024-05-04,1407,2028,Rice,Sports,West,Online,6,314.93,0.08,148.19,54,49,4,278,1,258,63,1738.41,849.27
2024-05-05,1238,2051,Shirt,Furniture,West,Online,12,334.22,0.2,64.32,25,58,2,139,0,122,83,3208.51,2436.67
2024-05-06,1363,2058,Shirt,Clothing,West,Online,27,162.41,0.01,41.7,29,35,1,341,0,466,37,4341.22,3215.32
2024-05-07,1239,2005,Dumbbell,Food,North,Retail,41,166.81,0.23,106.79,32,50,1,232,1,471,32,5266.19,887.8
2024-05-08,1493,2005,Rice,Furniture,Central,Wholesale,25,176.35,0.08,45.58,36,40,1,233,0,310,32,4056.05,2916.55
2024-05-09,1274,2094,TV,Food,East,Online,42,343.28,0.09,299.49,65,12,4,80,0,110,44,13120.16,541.58
2024-05-10,1294,2096,Shirt,Furniture,South,Wholesale,3,38.49,0.16,19.51,63,16,1,55,1,255,24,96.99,38.46
2024-05-11,1227,2008,Shirt,Electronics,Central,Online,3,465.27,0.06,135.14,45,48,1,291,0,233,58,1312.06,906.64
2024-05-12,1371,2064,Phone,Sports,North,Retail,20,119.04,0.27,138.37,24,1,4,34,0,455,48,1737.98,-1029.42
2024-05-13,1015,2010,Rice,Food,West,Online,28,499.84,0.03,93.69,57,65,0,329,0,496,76,13575.65,10952.33
2024-05-14,1192,2038,Shirt,Furniture,South,Wholesale,23,94.05,0.13,173.55,24,22,1,333,0,355,65,1881.94,-2109.71
2024-05-15,1473,2096,Chair,Sports,East,Wholesale,48,388.06,0.25,49.24,47,15,1,252,0,39,52,13970.16,11606.64
2024-05-16,1119,2092,Rice,Food,Central,Retail,3,119.47,0.18,236.25,35,67,1,125,0,121,29,293.9,-414.85
2024-05-17,1485,2081,Shoe,Clothing,Central,Wholesale,42,49.61,0.09,103.07,41,14,2,11,0,449,77,1896.09,-2432.85
2024-05-18,1028,2095,Phone,Furniture,South,Wholesale,24,438.72,0.13,179.45,23,19,4,317,0,214,44,9160.47,4853.67
2024-05-19,1202,2008,Shirt,Clothing,North,Online,43,430.79,0.21,216.11,68,40,1,122,1,295,93,14633.94,5341.21
2024-05-20,1039,2025,Phone,Electronics,East,Wholesale,40,207.75,0.29,267.27,21,4,2,35,0,285,58,5900.1,-4790.7
2024-05-21,1441,2073,Shoe,Clothing,South,Online,6,354.17,0.27,251.56,20,33,0,69,0,280,35,1551.26,41.9
2024-05-22,1273,2066,Dumbbell,Clothing,West,Retail,20,282.96,0.1,184.45,66,43,0,313,0,6,79,5093.28,1404.28
2024-05-23,1231,2079,Dumbbell,Furniture,East,Wholesale,11,427.95,0.3,119.58,68,37,2,139,0,91,47,3295.21,1979.83
2024-05-24,1086,2050,Rice,Electronics,Central,Online,32,164.38,0.0,153.45,64,66,0,12,0,360,95,5260.16,349.76
2024-05-25,1474,2067,Shoe,Clothing,South,Wholesale,27,266.6,0.01,231.78,23,27,3,125,0,433,63,7126.22,868.16
2024-05-26,1126,2049,Bread,Sports,Central,Online,21,247.83,0.25,263.88,43,45,0,299,0,122,77,3903.32,-1638.16
2024-05-27,1300,2036,Bread,Food,Central,Retail,44,183.41,0.06,35.62,61,50,3,147,0,336,51,7585.84,6018.56
2024-05-28,1025,2068,Rice,Clothing,Central,Online,48,446.81,0.02,118.53,68,63,2,77,0,95,82,21017.94,15328.5
2024-05-29,1145,2078,Laptop,Electronics,North,Wholesale,13,91.28,0.07,233.95,55,6,3,68,1,0,64,1103.58,-1937.77
2024-05-30,1013,2041,Phone,Clothing,Central,Online,22,83.26,0.13,132.34,28,67,0,206,1,90,72,1593.6,-1317.88
2024-05-31,1212,2089,Phone,Food,West,Wholesale,35,292.69,0.22,103.01,69,67,1,236,0,427,80,7990.44,4385.09
2024-06-01,1025,2062,Dumbbell,Electronics,West,Retail,47,332.17,0.19,126.34,46,59,3,59,0,483,69,12645.71,6707.73
2024-06-02,1068,2010,Bread,Furniture,East,Online,22,105.36,0.07,182.84,37,13,0,258,1,432,46,2155.67,-1866.81
2024-06-03,1394,2021,Desk,Electronics,Central,Wholesale,28,201.45,0.15,299.94,27,21,1,254,1,6,45,4794.51,-3603.81
2024-06-04,1067,2036,Shirt,Furniture,Central,Wholesale,21,473.82,0.28,150.43,43,64,2,243,0,119,22,7164.16,4005.13
2024-06-05,1233,2012,Shirt,Electronics,South,Wholesale,46,130.84,0.24,66.51,65,37,2,277,0,386,58,4574.17,1514.71
2024-06-06,1109,2091,Shirt,Food,North,Online,18,337.5,0.1,53.04,44,48,4,220,1,349,84,5467.5,4512.78
2024-06-07,1146,2002,Dumbbell,Food,East,Online,31,372.67,0.29,17.49,67,56,2,225,0,128,54,8202.47,7660.28
2024-06-08,1111,2013,Shoe,Electronics,Central,Online,46,229.58,0.21,169.85,31,44,4,101,0,178,72,8342.94,529.84
2024-06-09,1228,2053,TV,Clothing,South,Retail,37,469.39,0.02,165.65,53,13,2,342,0,97,65,17020.08,10891.03
2024-06-10,1111,2032,Bread,Food,North,Wholesale,21,370.96,0.01,65.54,29,4,2,122,0,421,87,7712.26,6335.92
2024-06-11,1470,2095,Bread,Furniture,East,Wholesale,14,234.38,0.05,210.12,69,33,2,218,0,42,41,3117.25,175.57
2024-06-12,1034,2016,Desk,Furniture,East,Retail,25,288.97,0.22,223.63,40,37,4,75,1,182,79,5634.92,44.17
2024-06-13,1111,2032,Phone,Sports,Central,Retail,27,349.38,0.06,81.43,38,53,4,331,0,184,25,8867.26,6668.65
2024-06-14,1264,2032,Laptop,Furniture,East,Online,40,300.17,0.15,106.51,25,24,3,237,0,52,71,10205.78,5945.38
2024-06-15,1424,2098,Rice,Sports,South,Online,23,440.56,0.03,297.19,56,51,0,339,0,227,92,9828.89,2993.52
2024-06-16,1369,2011,Phone,Electronics,East,Online,31,184.88,0.28,115.41,26,41,0,240,0,160,94,4126.52,548.81
2024-06-17,1236,2010,Shoe,Electronics,West,Online,47,156.94,0.1,229.44,41,29,0,165,0,234,92,6638.56,-4145.12
2024-06-18,1083,2015,Rice,Electronics,South,Online,29,114.78,0.27,138.55,48,59,2,334,0,463,48,2429.89,-1588.06
2024-06-19,1042,2017,Bread,Clothing,North,Online,47,28.51,0.28,239.04,42,40,0,157,1,445,62,964.78,-10270.1
2024-06-20,1425,2040,Shoe,Clothing,North,Retail,30,31.08,0.0,231.86,34,51,4,211,0,357,93,932.4,-6023.4
2024-06-21,1101,2018,Rice,Sports,Central,Retail,26,436.33,0.14,201.99,59,50,3,277,0,394,53,9756.34,4504.6
2024-06-22,1006,2055,Desk,Furniture,Central,Retail,20,342.41,0.01,257.16,46,36,1,216,0,199,50,6779.72,1636.52
2024-06-23,1180,2073,Desk,Furniture,West,Wholesale,38,333.66,0.27,282.07,20,60,3,218,0,435,65,9255.73,-1462.93
2024-06-24,1282,2025,Chair,Electronics,North,Wholesale,19,311.17,0.16,176.1,38,18,0,233,0,0,23,4966.27,1620.37
2024-06-25,1320,2059,TV,Food,North,Online,27,426.12,0.02,75.05,25,20,0,12,0,13,21,11275.14,9248.79
2024-06-26,1226,2078,Desk,Clothing,North,Retail,25,245.33,0.03,122.6,31,5,4,83,0,477,24,5949.25,2884.25
2024-06-27,1443,2089,Bread,Clothing,North,Wholesale,40,436.5,0.12,228.7,56,18,3,113,0,212,65,15364.8,6216.8
2024-06-28,1440,2022,Laptop,Electronics,East,Wholesale,38,186.13,0.28,197.01,33,40,4,271,0,377,98,5092.52,-2393.86
2024-06-29,1315,2030,Shirt,Clothing,South,Retail,23,464.09,0.21,57.45,35,1,4,195,0,276,38,8432.52,7111.17
2024-06-30,1365,2084,Chair,Electronics,South,Wholesale,29,352.34,0.26,20.12,48,19,1,141,0,33,57,7561.22,6977.74
2024-07-01,1454,2085,Shirt,Sports,West,Wholesale,15,136.02,0.11,206.47,28,26,4,124,1,485,78,1815.87,-1281.18
2024-07-02,1229,2044,TV,Furniture,East,Retail,3,286.4,0.01,79.07,55,29,4,141,0,473,98,850.61,613.4
2024-07-03,1377,2032,Rice,Food,North,Wholesale,10,271.18,0.29,152.4,37,59,1,208,0,360,91,1925.38,401.38
2024-07-04,1289,2051,Dumbbell,Furniture,North,Retail,15,77.57,0.01,225.29,63,63,2,115,0,269,39,1151.91,-2227.44
2024-07-05,1437,2046,Desk,Furniture,Central,Wholesale,16,299.71,0.28,170.99,62,62,2,206,0,167,95,3452.66,716.82
2024-07-06,1150,2021,Laptop,Sports,Central,Retail,17,164.24,0.11,29.57,21,48,1,288,1,377,87,2484.95,1982.26
2024-07-07,1277,2099,TV,Clothing,West,Wholesale,19,35.65,0.0,59.75,37,62,4,355,0,418,72,677.35,-457.9
2024-07-08,1198,2032,Shirt,Food,North,Wholesale,11,474.84,0.21,69.7,48,18,0,343,0,169,74,4126.36,3359.66
2024-07-09,1070,2094,Chair,Clothing,West,Retail,48,324.33,0.29,81.07,37,66,3,149,0,81,58,11053.17,7161.81
2024-07-10,1112,2039,Desk,Furniture,East,Wholesale,5,439.69,0.29,171.79,28,27,0,210,0,403,55,1560.9,701.95
2024-07-11,1004,2012,Bread,Electronics,South,Retail,5,341.27,0.05,153.67,67,6,0,112,1,315,77,1621.03,852.68
2024-07-12,1350,2047,Desk,Furniture,North,Retail,14,184.92,0.05,64.93,18,70,4,142,0,136,34,2459.44,1550.42
2024-07-13,1331,2018,Chair,Clothing,East,Wholesale,26,261.22,0.17,24.93,61,59,3,24,0,232,20,5637.13,4988.95
2024-07-14,1446,2021,Chair,Furniture,North,Online,8,341.12,0.19,55.57,35,6,3,49,1,114,28,2210.46,1765.9
2024-07-15,1318,2013,Dumbbell,Electronics,Central,Wholesale,5,480.52,0.22,295.39,56,31,2,288,1,251,42,1874.03,397.08
2024-07-16,1350,2021,Desk,Sports,West,Online,7,134.3,0.05,143.22,61,56,1,331,0,492,71,893.1,-109.44
2024-07-17,1095,2008,Desk,Clothing,Central,Online,16,438.74,0.29,260.87,50,54,4,11,0,288,45,4984.09,810.17
2024-07-18,1152,2046,Dumbbell,Furniture,South,Wholesale,14,462.8,0.19,255.38,53,41,3,188,0,48,79,5248.15,1672.83
2024-07-19,1311,2007,Shoe,Clothing,Central,Online,37,338.5,0.25,155.9,35,18,4,68,0,451,37,9393.38,3625.08
2024-07-20,1137,2023,Shoe,Sports,North,Retail,41,466.32,0.16,213.47,64,23,2,90,0,3,97,16060.06,7307.79
2024-07-21,1247,2096,Rice,Furniture,Central,Retail,4,204.96,0.12,61.86,48,36,0,110,1,378,77,721.46,474.02
2024-07-22,1387,2075,Shoe,Furniture,North,Online,36,476.98,0.29,208.08,52,25,3,164,0,175,84,12191.61,4700.73
2024-07-23,1243,2086,Phone,Clothing,South,Retail,48,354.36,0.17,85.35,56,7,2,206,0,271,96,14117.7,10020.9
2024-07-24,1031,2022,Desk,Clothing,Central,Wholesale,17,30.58,0.26,250.46,55,20,4,32,0,430,98,384.7,-3873.12
2024-07-25,1040,2089,Laptop,Electronics,West,Retail,47,454.37,0.29,29.7,32,5,2,327,0,25,88,15162.33,13766.43
2024-07-26,1229,2022,Desk,Sports,West,Online,36,247.39,0.2,233.08,64,18,2,74,1,69,33,7124.83,-1266.05
2024-07-27,1036,2092,Phone,Electronics,West,Wholesale,6,235.56,0.16,34.48,23,33,2,251,0,292,97,1187.22,980.34
2024-07-28,1408,2029,Phone,Furniture,Central,Retail,16,287.57,0.0,264.95,25,35,2,355,0,405,65,4601.12,361.92
2024-07-29,1223,2013,Shirt,Clothing,Central,Wholesale,29,83.2,0.01,94.74,57,65,2,21,0,233,88,2388.67,-358.79
2024-07-30,1006,2082,Desk,Furniture,Central,Online,36,239.89,0.06,198.05,39,63,2,296,0,230,94,8117.88,988.08
2024-07-31,1322,2002,TV,Furniture,North,Retail,38,417.25,0.06,148.81,18,71,1,298,0,262,51,14904.17,9249.39
2024-08-01,1468,2029,Phone,Food,South,Wholesale,37,17.59,0.08,113.06,30,41,4,328,0,425,70,598.76,-3584.46
2024-08-02,1220,2085,Laptop,Food,West,Wholesale,48,143.73,0.09,195.41,41,50,0,302,0,285,88,6278.13,-3101.55
2024-08-03,1075,2079,Dumbbell,Furniture,North,Retail,48,11.2,0.11,284.52,38,30,4,338,0,73,34,478.46,-13178.5
2024-08-04,1004,2052,Rice,Clothing,West,Wholesale,10,213.7,0.13,17.17,62,38,3,73,1,120,72,1859.19,1687.49
2024-08-05,1335,2027,Shirt,Furniture,North,Wholesale,41,366.87,0.03,276.06,60,35,3,41,0,462,90,14590.42,3271.96
2024-08-06,1134,2050,Dumbbell,Food,Central,Online,36,401.4,0.01,184.68,21,66,4,94,0,5,88,14305.9,7657.42
2024-08-07,1118,2095,Shirt,Clothing,West,Online,29,473.14,0.2,243.16,24,46,2,132,0,23,34,10976.85,3925.21
2024-08-08,1369,2079,Laptop,Furniture,Central,Online,14,308.17,0.16,118.24,29,8,1,99,1,193,49,3624.08,1968.72
2024-08-09,1094,2023,Chair,Sports,West,Online,4,134.77,0.13,144.19,30,68,0,53,1,167,97,469.0,-107.76
2024-08-10,1486,2088,Desk,Sports,East,Online,44,462.83,0.19,261.31,61,37,2,229,0,376,43,16495.26,4997.62
2024-08-11,1435,2044,Bread,Furniture,North,Online,42,389.9,0.25,127.38,33,13,4,128,0,499,54,12281.85,6931.89
2024-08-12,1062,2077,TV,Clothing,East,Retail,36,291.47,0.13,162.72,23,45,4,212,0,398,88,9128.84,3270.92
2024-08-13,1441,2022,Dumbbell,Furniture,North,Online,45,350.86,0.19,10.96,31,29,1,285,0,436,31,12788.85,12295.65
2024-08-14,1194,2043,Desk,Furniture,South,Wholesale,13,462.92,0.29,51.79,68,41,1,279,1,340,65,4272.75,3599.48
2024-08-15,1335,2037,TV,Food,West,Retail,46,359.07,0.25,194.3,65,56,4,341,1,209,88,12387.92,3450.12
2024-08-16,1203,2061,Chair,Sports,South,Wholesale,18,190.5,0.13,216.51,48,16,2,159,1,132,55,2983.23,-913.95
2024-08-17,1392,2097,Bread,Food,South,Online,33,359.38,0.19,176.87,53,12,2,352,0,344,67,9606.23,3769.52
2024-08-18,1026,2056,TV,Food,North,Online,21,29.74,0.05,47.28,54,66,2,233,0,291,86,593.31,-399.57
2024-08-19,1435,2003,TV,Furniture,East,Wholesale,16,199.34,0.17,136.39,58,62,0,71,0,457,73,2647.24,465.0
2024-08-20,1173,2063,Dumbbell,Food,Central,Wholesale,15,209.1,0.29,109.75,52,19,0,205,0,498,55,2226.92,580.67
2024-08-21,1300,2019,Shoe,Sports,North,Wholesale,5,91.75,0.16,151.22,27,30,2,189,0,173,71,385.35,-370.75
2024-08-22,1133,2023,Bread,Food,Central,Retail,6,21.31,0.28,261.75,34,16,4,151,1,150,41,92.06,-1478.44
2024-08-23,1326,2029,Desk,Sports,South,Online,38,75.36,0.12,233.88,68,13,1,8,0,87,57,2520.04,-6367.4
2024-08-24,1410,2030,Chair,Food,Central,Wholesale,3,330.76,0.3,29.78,59,69,3,332,0,300,81,694.6,605.26
2024-08-25,1118,2039,Bread,Sports,East,Online,48,403.12,0.17,267.64,47,23,1,100,0,265,84,16060.3,3213.58
2024-08-26,1324,2025,Laptop,Food,North,Wholesale,12,494.22,0.01,144.17,61,62,1,16,0,309,22,5871.33,4141.29
2024-08-27,1275,2008,Shoe,Food,East,Online,36,179.72,0.18,224.44,24,31,3,154,0,69,27,5305.33,-2774.51
2024-08-28,1212,2058,Laptop,Clothing,East,Retail,33,303.7,0.08,46.31,35,53,2,157,0,204,58,9220.33,7692.1
2024-08-29,1225,2016,Chair,Sports,North,Online,36,469.2,0.01,202.86,36,17,1,93,0,340,37,16722.29,9419.33
2024-08-30,1020,2072,Dumbbell,Sports,East,Wholesale,33,91.85,0.25,74.72,32,49,3,262,0,31,22,2273.29,-192.47
2024-08-31,1113,2001,Dumbbell,Sports,West,Online,31,361.65,0.08,134.32,56,49,4,37,1,42,37,10314.26,6150.34
2024-09-01,1140,2005,Chair,Electronics,West,Retail,21,379.94,0.24,9.97,61,67,4,161,1,117,99,6063.84,5854.47
2024-09-02,1047,2003,Shirt,Food,West,Retail,27,53.6,0.09,49.73,39,26,4,351,0,376,20,1316.95,-25.76
2024-09-03,1001,2065,Chair,Sports,Central,Online,27,432.01,0.06,32.16,56,13,2,174,0,14,45,10964.41,10096.09
2024-09-04,1090,2004,Shoe,Electronics,East,Wholesale,8,408.42,0.29,75.72,59,38,1,317,0,321,71,2319.83,1714.07
2024-09-05,1142,2099,Phone,Clothing,North,Retail,37,26.37,0.11,34.51,47,22,1,18,1,398,31,868.36,-408.51
2024-09-06,1320,2096,Dumbbell,Sports,North,Retail,32,54.63,0.18,209.11,37,29,0,351,0,114,57,1433.49,-5258.03
2024-09-07,1038,2064,Rice,Sports,Central,Online,26,34.07,0.18,13.57,49,45,4,16,0,336,60,726.37,373.55
2024-09-08,1293,2098,Shoe,Electronics,North,Retail,2,174.02,0.17,187.23,59,46,2,360,1,19,72,288.87,-85.59
2024-09-09,1382,2089,Shoe,Food,West,Retail,12,259.55,0.27,46.51,42,39,3,270,0,177,32,2273.66,1715.54
2024-09-10,1139,2010,Shoe,Clothing,East,Wholesale,22,270.85,0.2,283.82,40,69,2,359,1,261,95,4766.96,-1477.08
2024-09-11,1356,2021,TV,Sports,North,Wholesale,17,141.16,0.12,280.26,22,68,1,68,0,78,32,2111.75,-2652.67
2024-09-12,1333,2046,Shoe,Food,North,Wholesale,7,456.68,0.26,71.52,67,39,4,30,0,380,37,2365.6,1864.96
2024-09-13,1491,2091,Dumbbell,Clothing,South,Online,43,190.45,0.05,186.25,58,20,0,316,0,400,38,7779.88,-228.87
2024-09-14,1259,2027,Phone,Furniture,South,Retail,4,32.32,0.16,13.26,47,68,2,309,1,119,38,108.6,55.56
2024-09-15,1161,2066,Phone,Furniture,South,Online,37,157.11,0.29,279.88,65,35,0,225,1,25,89,4127.28,-6228.28
2024-09-16,1390,2041,Shoe,Clothing,East,Retail,38,270.24,0.19,159.28,56,8,1,164,0,21,67,8317.99,2265.35
2024-09-17,1178,2013,Laptop,Electronics,West,Retail,32,210.03,0.25,17.75,44,52,3,320,0,200,90,5040.72,4472.72
2024-09-18,1010,2009,Dumbbell,Clothing,West,Retail,11,144.18,0.2,106.04,59,40,2,14,0,63,90,1268.78,102.34
2024-09-19,1261,2036,Dumbbell,Clothing,West,Wholesale,1,74.35,0.25,27.67,54,36,1,279,1,459,47,55.76,28.09
2024-09-20,1407,2086,Bread,Electronics,East,Online,25,411.39,0.28,120.92,24,6,4,156,0,213,38,7405.02,4382.02
2024-09-21,1138,2090,Desk,Electronics,East,Online,42,498.11,0.08,202.63,22,70,2,122,1,313,99,19246.97,10736.51
2024-09-22,1172,2058,Shirt,Food,South,Retail,24,171.48,0.05,143.62,32,16,0,263,0,470,67,3909.74,462.86
2024-09-23,1386,2054,Shirt,Food,North,Online,43,196.99,0.15,118.2,68,46,2,170,0,292,48,7199.98,2117.38
2024-09-24,1013,2012,Laptop,Electronics,Central,Wholesale,17,312.84,0.21,40.15,59,59,1,10,0,77,67,4201.44,3518.89
2024-09-25,1168,2081,Shirt,Furniture,Central,Online,8,362.04,0.07,77.26,25,38,1,172,0,215,38,2693.58,2075.5
2024-09-26,1130,2078,Bread,Furniture,North,Retail,45,202.09,0.0,34.54,26,18,0,358,1,455,66,9094.05,7539.75
2024-09-27,1084,2014,Chair,Clothing,South,Wholesale,27,453.42,0.1,243.21,28,12,1,13,0,473,79,11018.11,4451.44
2024-09-28,1321,2034,Shirt,Sports,North,Wholesale,18,284.4,0.29,44.9,39,54,2,213,0,223,67,3634.63,2826.43
2024-09-29,1319,2053,Dumbbell,Clothing,North,Retail,27,230.69,0.21,180.64,51,47,0,161,0,376,39,4920.62,43.34
2024-09-30,1101,2020,Chair,Clothing,Central,Online,22,326.87,0.12,106.11,52,1,1,232,0,27,38,6328.2,3993.78
2024-10-01,1329,2075,Shirt,Sports,South,Retail,16,476.87,0.06,71.66,30,15,1,160,1,479,61,7172.12,6025.56
2024-10-02,1273,2016,Dumbbell,Electronics,East,Online,2,399.33,0.11,193.64,28,21,2,127,0,469,96,710.81,323.53
2024-10-03,1265,2095,Dumbbell,Furniture,Central,Online,5,29.61,0.05,139.82,49,1,1,48,1,304,95,140.65,-558.45
2024-10-04,1459,2070,Shoe,Clothing,East,Wholesale,18,172.83,0.03,123.04,59,67,2,261,0,200,68,3017.61,802.89
2024-10-05,1399,2056,Phone,Sports,South,Retail,3,240.57,0.27,179.89,32,12,4,61,1,66,34,526.85,-12.82
2024-10-06,1408,2083,Laptop,Food,North,Wholesale,27,164.11,0.3,149.92,55,28,2,122,1,472,79,3101.68,-946.16
2024-10-07,1038,2058,Bread,Clothing,West,Retail,17,353.09,0.05,94.53,18,39,3,90,0,358,87,5702.4,4095.39
2024-10-08,1419,2004,TV,Furniture,West,Retail,16,414.87,0.02,169.92,63,37,1,359,1,125,98,6505.16,3786.44
2024-10-09,1094,2004,Desk,Electronics,South,Wholesale,6,368.36,0.1,202.5,67,60,4,255,0,459,46,1989.14,774.14
2024-10-10,1095,2020,Shirt,Clothing,West,Retail,7,494.77,0.14,12.87,41,31,0,90,0,348,94,2978.52,2888.43
2024-10-11,1305,2010,Shirt,Clothing,East,Retail,14,143.55,0.06,142.43,60,58,3,3,1,194,74,1889.12,-104.9
2024-10-12,1069,2024,Chair,Sports,West,Online,38,438.74,0.09,22.02,57,11,0,280,0,424,34,15171.63,14334.87
2024-10-13,1318,2099,Chair,Food,South,Retail,40,385.65,0.06,59.99,39,29,3,117,0,173,71,14500.44,12100.84
2024-10-14,1444,2026,Desk,Food,South,Retail,15,187.47,0.23,170.35,20,13,4,98,1,86,50,2165.28,-389.97
2024-10-15,1236,2037,Shirt,Electronics,East,Wholesale,47,369.72,0.21,260.53,31,51,4,162,1,342,26,13727.7,1482.79
2024-10-16,1434,2085,Rice,Furniture,West,Wholesale,47,61.0,0.19,265.43,19,54,4,340,0,310,32,2322.27,-10152.94
2024-10-17,1334,2054,Bread,Electronics,West,Retail,48,396.77,0.12,25.63,49,19,3,298,0,465,73,16759.56,15529.32
2024-10-18,1373,2021,Shirt,Clothing,North,Online,33,270.84,0.27,128.64,65,58,2,297,0,394,32,6524.54,2279.42
2024-10-19,1376,2074,Phone,Clothing,Central,Online,43,153.22,0.29,176.99,55,36,0,82,0,483,39,4677.81,-2932.76
2024-10-20,1459,2038,Desk,Food,South,Wholesale,27,331.33,0.05,48.39,50,28,2,358,0,153,29,8498.61,7192.08
2024-10-21,1137,2046,Rice,Furniture,North,Retail,29,324.39,0.07,230.8,63,68,2,148,0,455,71,8748.8,2055.6
2024-10-22,1418,2004,Bread,Sports,South,Retail,37,112.65,0.16,224.55,59,3,1,6,0,475,56,3501.16,-4807.19
2024-10-23,1076,2060,Shirt,Furniture,North,Online,5,24.89,0.03,271.49,23,41,0,185,0,209,71,120.72,-1236.73
2024-10-24,1483,2057,TV,Clothing,Central,Online,29,222.48,0.13,7.5,58,35,3,252,0,12,46,5613.17,5395.67
2024-10-25,1035,2045,Shoe,Sports,North,Online,32,289.06,0.17,68.92,56,50,1,25,0,163,53,7677.43,5471.99
2024-10-26,1001,2020,Phone,Furniture,South,Wholesale,6,439.54,0.16,249.02,42,30,1,41,0,489,81,2215.28,721.16
2024-10-27,1296,2017,TV,Furniture,West,Retail,2,464.83,0.1,202.82,51,70,4,169,1,487,35,836.69,431.05
